,,
whistle blower,2,
,,
community banks,2,
,,
compliance suite,2,
,,
countries across,2,
,,
intelligence advanced,2,
,,
information analysis,2,
,,
accurate voice,2,
,,
unique audio,2,
,,
audio processing,2,
,,
intent detection,2,
,,
speech scientists,2,
,,
proactive trade,2,
,,
scalable architecture,2,
,,
technology offers,2,
,,
specific acoustic,2,
,,
financial entities,2,
,,
learning assets,2,
,,
large data,2,
,,
using speech,2,
,,
determine user,2,
,,
highest possible,2,
,,
fund management,2,
,,
platform innovaÂ®,2,
,,
timely settlement,2,
,,
settlement cash,2,
,,
fund life,2,
,,
life cycle,2,
,,
monitoring identify,2,
,,
accurately assess,2,
,,
those risks,2,
,,
risks via,2,
,,
via control,2,
,,
control measures,2,
,,
reporting gather,2,
,,
analytical management,2,
,,
monitoring ??2,,
,,
risk matrix,2,
,,
different levels,2,
,,
report production,2,
,,
expensive proprietary,2,
,,
avoid fines,2,
,,
legal information,2,
,,
400 rules,2,
,,
150 disclosure,2,
,,
disclosure forms,2,
,,
disclosure service,2,
,,
save money,2,
,,
proprietary systems,2,
,,
professionals around,2,
,,
automatically source,2,
,,
better understanding,2,
,,
fundapps service,2,
,,
service integrating,2,
,,
daily positions,2,
,,
positions file,2,
,,
extra cost,2,
,,
experts every,2,
,,
smooth day-to-day,2,
,,
day-to-day disclosing,2,
,,
disclosing upload.png,2,
,,
upload.png upload,2,
,,
data connect,2,
,,
fundapps cloud-based,2,
,,
cloud-based service,2,
,,
service via,2,
,,
positions data,2,
,,
automatically processing.png,2,
,,
processing.png results,2,
,,
calculated once,2,
,,
allows users,2,
,,
exchange-based limits,2,
,,
limits data,2,
,,
exchange-imposed limits,2,
,,
data sourcing,2,
,,
limit changes,2,
,,
spot single,2,
,,
hidden fees,2,
,,
compliance dashboard,2,
,,
important information,2,
,,
easy-to-use dashboard,2,
,,
teams quickly,2,
,,
contract specifications,2,
,,
out-of-the box,2,
,,
disclosure rules,2,
,,
early warning,2,
,,
warning thresholds,2,
,,
report generation,2,
,,
limits are,2,
,,
are set,2,
,,
are needed,2,
,,
limits key,2,
,,
features include,2,
,,
single month,2,
,,
full coverage,2,
,,
calculations including,2,
,,
??calculations,2,
,,
cash flow,2,
,,
flow monitoring,2,
,,
against regulatory,2,
,,
risk limits,2,
,,
data availability,2,
,,
service solution,2,
,,
reporting data,2,
,,
flexible data,2,
,,
fund compliance,2,
,,
operational workflow,2,
,,
offers suite,2,
,,
reduce risks,2,
,,
performance gain,2,
,,
valuable insights,2,
,,
solutions data,2,
,,
governance data,2,
,,
total control,2,
,,
business requirements,2,
,,
automated processes,2,
,,
information remains,2,
,,
granular access,2,
,,
ensure ongoing,2,
,,
compliance instant,2,
,,
create reusable,2,
,,
data should,2,
,,
trade data,2,
,,
25 million,2,
,,
million words,2,
,,
complex language,2,
,,
administrative tasks,2,
,,
meeting regulatory,2,
,,
police officers,2,
,,
noisy environments,2,
,,
sources smartjoin,2,
,,
large volume,2,
,,
dynamic business,2,
,,
distributed computing,2,
,,
savings risk,2,
,,
mitigation cost,2,
,,
process overview,2,
,,
2.0 platform,2,
,,
synthetic identities,2,
,,
users while,2,
,,
while showing,2,
,,
identitymind platform,2,
,,
partner ecosystem,2,
,,
gather insights,2,
,,
user attributes,2,
,,
??e.g,2,
,,
information ??2,,
,,
kyc kyc,2,
,,
capture capabilities,2,
,,
capabilities ??2,,
,,
facial verification,2,
,,
verification ??2,,
,,
profiles ??2,,
,,
kyc rules,2,
,,
monitoring ??2,,
,,
??set,2,
,,
compare names,2,
,,
active users,2,
,,
require further,2,
,,
management automatically,2,
,,
julie conroy,2,
,,
conroy research,2,
,,
research director,2,
,,
aite group?™s,2,
,,
group?™s retail,2,
,,
retail banking,2,
,,
banking payments,2,
,,
payments practice,2,
,,
identitymind helps,2,
,,
today?™s digital,2,
,,
digital financial,2,
,,
services trusted,2,
,,
identities help,2,
,,
digital identities...there,2,
,,
identity without,2,
,,
without trust,2,
,,
vice versa,2,
,,
versa further,2,
,,
further identity,2,
,,
trust impact,2,
,,
influence payment,2,
,,
disable currencies,2,
,,
currencies view,2,
,,
view digital,2,
,,
corner stone,2,
,,
industry pascal,2,
,,
pascal bouvier,2,
,,
bouvier physical,2,
,,
physical identities,2,
,,
identities name,2,
,,
address device,2,
,,
device basic,2,
,,
basic identity,2,
,,
physical documents,2,
,,
documents information,2,
,,
limited static,2,
,,
static siloed,2,
,,
advantages granted,2,
,,
patented trust,2,
,,
trust digital,2,
,,
best kyc,2,
,,
compliance system,2,
,,
businesses ??2,,
,,
currency exchanges,2,
,,
customers every,2,
,,
stolen identities,2,
,,
ldentitymind platform,2,
,,
automated customer,2,
,,
online identity,2,
,,
multiple identity,2,
,,
accurate reputation,2,
,,
score risk,2,
,,
profile possible,2,
,,
fly adding,2,
,,
checks where,2,
,,
where merited,2,
,,
prevention solution,2,
,,
identitylink api,2,
,,
provide additional,2,
,,
additional checks,2,
,,
engine assembles,2,
,,
intelligence provides,2,
,,
using graph,2,
,,
transactions over,2,
,,
fraud reduce,2,
,,
each entity,2,
,,
validation real,2,
,,
scoring through,2,
,,
through machine,2,
,,
verification customer,2,
,,
black list,2,
,,
link analysis,2,
,,
queue management,2,
,,
20 data,2,
,,
ldentitymind network,2,
,,
200 million,2,
,,
million identities,2,
,,
virtual currencies,2,
,,
used sanctioned,2,
,,
superior sanctions,2,
,,
are prepared,2,
,,
identitymind?™s vcra,2,
,,
sanctioned addresses,2,
,,
various data,2,
,,
electronic dna,2,
,,
identity platform,2,
,,
edna??technology,2,
,,
social network,2,
,,
network analysis,2,
,,
private data,2,
,,
reduce false-positives,2,
,,
matches based,2,
,,
identity graph,2,
,,
platform automatically,2,
,,
configure periodic,2,
,,
periodic rescreening,2,
,,
only receive,2,
,,
receive flag,2,
,,
match occurs?”one,2,
,,
previously investigated,2,
,,
superior fraud,2,
,,
between risk,2,
,,
transaction processing,2,
,,
any transaction,2,
,,
online payment,2,
,,
transactions through,2,
,,
bank accounts,2,
,,
identity validation,2,
,,
identitylink analysis,2,
,,
account changes,2,
,,
address phone,2,
,,
ip address,2,
,,
prevention account,2,
,,
account origination,2,
,,
origination account,2,
,,
takeover payment,2,
,,
prevention identity,2,
,,
reputation leverage,2,
,,
leverage identitymind?™s,2,
,,
reputation network,2,
,,
network risk,2,
,,
learning score,2,
,,
score based,2,
,,
based off,2,
,,
off complexity,2,
,,
entity graph,2,
,,
good users,2,
,,
are rejected,2,
,,
kit sdk,2,
,,
evolv brings,2,
,,
using ocr,2,
,,
capture using,2,
,,
fingerprint face,2,
,,
face voice,2,
,,
biometric matching,2,
,,
both ios,2,
,,
collection capabilities,2,
,,
id capture,2,
,,
ocr selfie,2,
,,
detection facial,2,
,,
facial biometrics,2,
,,
biometrics voice,2,
,,
biometrics iris,2,
,,
signature token,2,
,,
otp sms,2,
,,
card payments,2,
,,
payments electronic,2,
,,
electronic wallets,2,
,,
wallets digital,2,
,,
conference voice,2,
,,
additional documents,2,
,,
documents capture,2,
,,
statement proof,2,
,,
address utility,2,
,,
bill etc,2,
,,
location capture,2,
,,
code scanning,2,
,,
multi-sided network,2,
,,
send offers,2,
,,
offers directly,2,
,,
any store,2,
,,
create large,2,
,,
authentication systems,2,
,,
voice recording,2,
,,
provide high,2,
,,
small number,2,
,,
standards customizable,2,
,,
completely customized,2,
,,
detect patterns,2,
,,
extract data,2,
,,
faster registrations,2,
,,
less fraud,2,
,,
automatically extracts,2,
,,
validation solution,2,
,,
solution reduces,2,
,,
process accept,2,
,,
users ensuring,2,
,,
online interaction,2,
,,
interaction being,2,
,,
security revolution,2,
,,
company seeks,2,
,,
seeks improve,2,
,,
improve user,2,
,,
experience few,2,
,,
few markets,2,
,,
markets are,2,
,,
best ux,2,
,,
ensure faster,2,
,,
faster onboarding,2,
,,
face matching,2,
,,
solution works,2,
,,
advanced machine,2,
,,
advanced computer,2,
,,
vision techniques,2,
,,
deliver robust,2,
,,
reliable fraud,2,
,,
brand reputation,2,
,,
background check,2,
,,
time-consuming task,2,
,,
data queries,2,
,,
criminal record,2,
,,
negative certificate,2,
,,
labor debts,2,
,,
credit bureaus,2,
,,
sdk mobile,2,
,,
even faster,2,
,,
customers without,2,
,,
proves ownership,2,
,,
remotely presented,2,
,,
presented payment,2,
,,
compelling evidence,2,
,,
defend against,2,
,,
u.s bank,2,
,,
fatf jurisdictions,2,
,,
schemes including,2,
,,
jcb american,2,
,,
american express,2,
,,
china union,2,
,,
union pay,2,
,,
rates perform,2,
,,
pay only,2,
,,
maximise conversions,2,
,,
paying customers,2,
,,
satisfy anti-money,2,
,,
terrorism cft,2,
,,
verified card,2,
,,
patented paydentity,2,
,,
global leader,2,
,,
identity proofing,2,
,,
3.5bn financially,2,
,,
financially included,2,
,,
both online,2,
,,
online customers,2,
,,
increase confidence,2,
,,
parties involved,2,
,,
benefits automated,2,
,,
kyc workflow,2,
,,
data providing,2,
,,
credit reference,2,
,,
data global,2,
,,
device information,2,
,,
owners ubo,2,
,,
aml directives,2,
,,
paydentity authenticated,2,
,,
process verifies,2,
,,
2fa process,2,
,,
authority ?˜secure,2,
,,
?˜secure pay??2,,
,,
pay??requirements,2,
,,
customer abandonment,2,
,,
false negatives,2,
,,
party card,2,
,,
cnp fraud,2,
,,
fraud before,2,
,,
acquirers via,2,
,,
level certified,2,
,,
diners discover,2,
,,
solutions card,2,
,,
through both,2,
,,
accept multiple,2,
,,
gateway provides,2,
,,
tokenisation isxpay,2,
,,
isxpay allows,2,
,,
customer card,2,
,,
card details,2,
,,
recurring payments,2,
,,
payments without,2,
,,
strict pci,2,
,,
customer?™s identity,2,
,,
link multiple,2,
,,
multiple cards,2,
,,
payment capture,2,
,,
card vault,2,
,,
paydentityÂ® acquirer,2,
,,
routing pair,2,
,,
monitoring isxpay,2,
,,
advanced transaction,2,
,,
monitoring allowing,2,
,,
allowing merchants,2,
,,
create customized,2,
,,
seamless isignthis,2,
,,
isignthis product,2,
,,
product integration,2,
,,
isignthis??digital,2,
,,
0.30c per,2,
,,
per successful,2,
,,
successful card,2,
,,
card charge,2,
,,
payment method,2,
,,
dashboard reporting,2,
,,
paydentity vault,2,
,,
services including,2,
,,
authentication fraud,2,
,,
payment page,2,
,,
services where,2,
,,
securely verify,2,
,,
whilst providing,2,
,,
verification identity,2,
,,
advanced technology,2,
,,
including biometric,2,
,,
biometric facial,2,
,,
compliance including,2,
,,
experience id,2,
,,
verification capture,2,
,,
netverify provides,2,
,,
satisfying user,2,
,,
applications via,2,
,,
strong aes,2,
,,
aes 256,2,
,,
256 bit,2,
,,
bit encryption,2,
,,
encryption jumio,2,
,,
countries languages,2,
,,
catch fake,2,
,,
fake ids,2,
,,
thwart fraud,2,
,,
vision ai,2,
,,
meet kyc,2,
,,
eu aml,2,
,,
utility bills,2,
,,
verification easily,2,
,,
existing workflows,2,
,,
instantly verify,2,
,,
automatically extracted,2,
,,
customers netverify,2,
,,
accurate identity,2,
,,
verification 100,2,
,,
kba replacement,2,
,,
valid validity,2,
,,
same person,2,
,,
person shown,2,
,,
mobile screen,2,
,,
random pattern,2,
,,
increasing conversion,2,
,,
check id,2,
,,
id ??2,,
,,
ideal solution,2,
,,
deliver 100,2,
,,
secondary documents,2,
,,
pan masking,2,
,,
android app,2,
,,
document authentication,2,
,,
lists api,2,
,,
integration learn,2,
,,
individual corporate,2,
,,
corporate clients,2,
,,
real-time connection,2,
,,
company registries,2,
,,
registries globally,2,
,,
globally instant,2,
,,
instant ultimate,2,
,,
owner charts,2,
,,
charts business,2,
,,
intelligence dashboard,2,
,,
end-to-end onboarding,2,
,,
verification solution,2,
,,
revenue streams,2,
,,
search 100,2,
,,
information such,2,
,,
right solution,2,
,,
plus additional,2,
,,
business concierge,2,
,,
retrieval automatic,2,
,,
automatic search,2,
,,
document retrieval,2,
,,
efficiently through,2,
,,
business support,2,
,,
services company,2,
,,
giving access,2,
,,
search technologies,2,
,,
searches are,2,
,,
traditional search,2,
,,
search engines,2,
,,
existing crm,2,
,,
end client,2,
,,
on-boarding platform,2,
,,
platform including,2,
,,
pep sanction,2,
,,
video interview,2,
,,
additional human,2,
,,
human analysis,2,
,,
are obtained,2,
,,
clients may,2,
,,
language specialist,2,
,,
local region,2,
,,
region only,2,
,,
only local,2,
,,
language translation,2,
,,
translation provides,2,
,,
accurate interpretation,2,
,,
dialect semantics,2,
,,
urban slang,2,
,,
corporate affiliations,2,
,,
public domain,2,
,,
domain research,2,
,,
enforcements search,2,
,,
news search,2,
,,
key controllers,2,
,,
controllers adverse,2,
,,
highly detailed,2,
,,
detailed enhanced,2,
,,
client?™s requirements,2,
,,
service combining,2,
,,
clients looking,2,
,,
enterprise wide,2,
,,
side data,2,
,,
provides simple,2,
,,
management logicgate,2,
,,
enterprise logicgate,2,
,,
remediate risks,2,
,,
management third-party,2,
,,
logicgate helps,2,
,,
risk processes,2,
,,
cybersecurity risk,2,
,,
management module,2,
,,
automate routine,2,
,,
routine compliance,2,
,,
incident management,2,
,,
workflow ??2,,
,,
management audit,2,
,,
??especially,2,
,,
activities across,2,
,,
in-depth real-time,2,
,,
remediation plans,2,
,,
existing risk,2,
,,
risk activity,2,
,,
third-party vendor,2,
,,
processes using,2,
,,
rules customize,2,
,,
gain complete,2,
,,
repeatable process,2,
,,
key personnel,2,
,,
visual workflows,2,
,,
key risks,2,
,,
risks including,2,
,,
process owners,2,
,,
program identify,2,
,,
information assets,2,
,,
information technology,2,
,,
technology assets,2,
,,
controls frameworks,2,
,,
map controls,2,
,,
including hipaa,2,
,,
track compliance,2,
,,
compliance tasks,2,
,,
important requirements,2,
,,
activities based,2,
,,
task owners,2,
,,
tasks are,2,
,,
repository where,2,
,,
without writing,2,
,,
break down,2,
,,
procedures across,2,
,,
communication channels,2,
,,
custom rules,2,
,,
internal playbook,2,
,,
organization's internal,2,
,,
internal review,2,
,,
monitor performance,2,
,,
evidence collection,2,
,,
end-to-end audit,2,
,,
gap analysis,2,
,,
set automated,2,
,,
due date,2,
,,
date triggers,2,
,,
article 33,2,
,,
gdpr requirements,2,
,,
breaches are,2,
,,
are immediately,2,
,,
create linkages,2,
,,
between different,2,
,,
comprehensive reports,2,
,,
key contacts,2,
,,
financial assets,2,
,,
institutional broking,2,
,,
forward-thinking advice,2,
,,
advice firms,2,
,,
deliver great,2,
,,
great advice,2,
,,
advice effectively,2,
,,
leading software,2,
,,
unrivalled expertise,2,
,,
expertise enable,2,
,,
deliver differentiated,2,
,,
differentiated scalable,2,
,,
cost-effective advice,2,
,,
advice across,2,
,,
across wide,2,
,,
client segments,2,
,,
net worth,2,
,,
mass market,2,
,,
integrated adviser,2,
,,
adviser technology,2,
,,
exceptional service,2,
,,
service team,2,
,,
through times,2,
,,
wealth managers,2,
,,
global learning,2,
,,
learning localised,2,
,,
localised implementation,2,
,,
digital innovation,2,
,,
api architecture,2,
,,
responsive intuitive,2,
,,
investment management,2,
,,
real-time global,2,
,,
leading investment,2,
,,
leading online,2,
,,
comprehensive solution,2,
,,
member portal,2,
,,
over 35,2,
,,
35 years,2,
,,
best tools,2,
,,
administration service,2,
,,
deliver quality,2,
,,
work across,2,
,,
multiple devices,2,
,,
trade better,2,
,,
smarter ways,2,
,,
clients connect,2,
,,
means finding,2,
,,
finding ways,2,
,,
trading faster,2,
,,
efficient while,2,
,,
perform even,2,
,,
even complex,2,
,,
complex trades,2,
,,
solutions connect,2,
,,
connect buy,2,
,,
side participants,2,
,,
participants across,2,
,,
globe via,2,
,,
via powerful,2,
,,
powerful single,2,
,,
single connection,2,
,,
connection making,2,
,,
fewer connections,2,
,,
connections operational,2,
,,
are reduced,2,
,,
efficiency improves,2,
,,
improves change,2,
,,
same security,2,
,,
each widget,2,
,,
iress viewpoint,2,
,,
flexible scalable,2,
,,
market analysis,2,
,,
market information,2,
,,
order entry,2,
,,
contingent orders,2,
,,
click order,2,
,,
world trading,2,
,,
faster smarter,2,
,,
single reliable,2,
,,
managed solution,2,
,,
platform fully,2,
,,
originations software,2,
,,
multiple aspects,2,
,,
leading independent,2,
,,
optimize risk-reward,2,
,,
risk-reward outcomes,2,
,,
value chain,2,
,,
risk taxonomy,2,
,,
integrated grc,2,
,,
supplier quality,2,
,,
supplier governance,2,
,,
governance audit,2,
,,
monitor compliance,2,
,,
resolve quality,2,
,,
sciences industry,2,
,,
accelerate product,2,
,,
practice workflows,2,
,,
rich range,2,
,,
technological capabilities,2,
,,
supply chains,2,
,,
product quality,2,
,,
benefits accelerate,2,
,,
performance metrics,2,
,,
identify track,2,
,,
decisions are,2,
,,
affordable care,2,
,,
care act,2,
,,
multiple apps,2,
,,
solutions streamline,2,
,,
proactively prepare,2,
,,
health insurers,2,
,,
establish robust,2,
,,
manage policies,2,
,,
healthcare regulations,2,
,,
patient safety,2,
,,
risks regulations,2,
,,
holistic approach,2,
,,
management vendor,2,
,,
healthcare providers,2,
,,
improve risk,2,
,,
compliance initiatives,2,
,,
enhance audit,2,
,,
enhance compliance,2,
,,
efficient manner,2,
,,
vulnerabilities through,2,
,,
intelligence gain,2,
,,
gain enterprise-wide,2,
,,
enterprise-wide visibility,2,
,,
grc initiatives,2,
,,
manufacturing industry,2,
,,
grc supply,2,
,,
chain grc,2,
,,
grc quality,2,
,,
strengthening collaboration,2,
,,
audits quality,2,
,,
every level,2,
,,
effective corporate,2,
,,
key performance,2,
,,
efficiently track,2,
,,
utilities provide,2,
,,
processes reduce,2,
,,
systems drive,2,
,,
drive performance,2,
,,
management strategies,2,
,,
corrective actions,2,
,,
metricstream corporate,2,
,,
program including,2,
,,
through federated,2,
,,
human resources,2,
,,
organizational hierarchies,2,
,,
solution delivers,2,
,,
delivers comprehensive,2,
,,
strengthen collaboration,2,
,,
thereby enabling,2,
,,
building trust,2,
,,
calculator business,2,
,,
business outcomes,2,
,,
policies 90%reduction,2,
,,
cloud-based systems,2,
,,
attack surface,2,
,,
effective nor,2,
,,
nor efficient,2,
,,
are only,2,
,,
gain better,2,
,,
metricstream cybersecurity,2,
,,
management threat,2,
,,
scalable grc,2,
,,
solution cuts,2,
,,
across enterprise,2,
,,
enterprise siloes,2,
,,
risks threats,2,
,,
compliance policies,2,
,,
control libraries,2,
,,
taxonomies across,2,
,,
compliance gaps,2,
,,
valuable intelligence,2,
,,
dashboards deliver,2,
,,
deliver 360-degree,2,
,,
360-degree real-time,2,
,,
cyber risks,2,
,,
manner overview,2,
,,
delivering great,2,
,,
enterprises need,2,
,,
associated risks,2,
,,
strategic risks,2,
,,
officers cros,2,
,,
security officers,2,
,,
officers cisos,2,
,,
must adopt,2,
,,
risk visibility,2,
,,
are opting,2,
,,
metricstream digital,2,
,,
solution built,2,
,,
enterprise technology,2,
,,
parties through,2,
,,
thereby strengthening,2,
,,
dashboards provide,2,
,,
that?™s why,2,
,,
helps organizations,2,
,,
strategic decisions,2,
,,
track multiple,2,
,,
actionable business,2,
,,
support decision-making,2,
,,
risks are,2,
,,
are escalating,2,
,,
risks such,2,
,,
third-party vulnerability,2,
,,
enterprises are,2,
,,
effectively understand,2,
,,
threat landscape,2,
,,
business resilience,2,
,,
risks related,2,
,,
thereby simplifying,2,
,,
enabling enterprises,2,
,,
emerging risk,2,
,,
data analysts,2,
,,
vendors often,2,
,,
data breach,2,
,,
environment e.g,2,
,,
check various,2,
,,
organizations need,2,
,,
vendor monitoring,2,
,,
minimize business,2,
,,
business disruptions,2,
,,
solutions metricstream,2,
,,
solution supports,2,
,,
external compliance,2,
,,
across industries,2,
,,
several challenges,2,
,,
are rising,2,
,,
sifting through,2,
,,
compliance assessment,2,
,,
costs while,2,
,,
strengthening visibility,2,
,,
overall compliance,2,
,,
cross-industry regulations,2,
,,
engagement management,2,
,,
graphical reports,2,
,,
ownership assessment,2,
,,
supplier risks,2,
,,
supplier management,2,
,,
vast network,2,
,,
supplier relationships,2,
,,
metricstream supplier,2,
,,
solution extends,2,
,,
potential suppliers,2,
,,
security officer,2,
,,
preserving digital,2,
,,
information are,2,
,,
provide assurance,2,
,,
risk appetites,2,
,,
robust technology,2,
,,
strategic goals,2,
,,
providing timely,2,
,,
timely insights,2,
,,
violations penalties,2,
,,
damage lower,2,
,,
risks impacting,2,
,,
leadership team,2,
,,
team board,2,
,,
demonstrating mature,2,
,,
governance program,2,
,,
business towards,2,
,,
optimized decisions,2,
,,
business owners,2,
,,
risk-aware decision-making,2,
,,
performance indicators,2,
,,
provide insights,2,
,,
executive management,2,
,,
dependencies between,2,
,,
mission-critical assets,2,
,,
corporate brand,2,
,,
2018 state,2,
,,
while providing,2,
,,
providing assurance,2,
,,
robust compliance,2,
,,
each business,2,
,,
important element,2,
,,
regulatory exams,2,
,,
managing regulatory,2,
,,
compliance identify,2,
,,
chief audit,2,
,,
enabling better,2,
,,
functions are,2,
,,
believe technology,2,
,,
internal auditors,2,
,,
today?™s dynamic,2,
,,
caes are,2,
,,
businesses are,2,
,,
create value,2,
,,
potential opportunities,2,
,,
improve processes,2,
,,
risk-based audit,2,
,,
audit program,2,
,,
operations programs,2,
,,
chief sourcing,2,
,,
sourcing officer,2,
,,
management leaders,2,
,,
?œsignificant??increase,2,
,,
officer cso,2,
,,
third-party performance,2,
,,
risk incidents,2,
,,
reduce losses,2,
,,
performance issues,2,
,,
prevent potential,2,
,,
potential third-party,2,
,,
losses strengthen,2,
,,
efficient business,2,
,,
enables structured,2,
,,
systematic approach,2,
,,
approach towards,2,
,,
towards managing,2,
,,
top risks,2,
,,
multi-dimensional risk,2,
,,
analytics advanced,2,
,,
risk assessors,2,
,,
managers highly,2,
,,
highly con?gurable,2,
,,
specific risk,2,
,,
control assessment,2,
,,
assessment requirements,2,
,,
anytime risk,2,
,,
objectives processes,2,
,,
processes products,2,
,,
products risks,2,
,,
maintain relationships,2,
,,
elements document,2,
,,
risk description,2,
,,
framework risk,2,
,,
complete route,2,
,,
bottom-up approaches,2,
,,
simple assessments,2,
,,
rating risk,2,
,,
assessments using,2,
,,
meet variations,2,
,,
units regions,2,
,,
products add,2,
,,
delete risks,2,
,,
fly while,2,
,,
while performing,2,
,,
overall control,2,
,,
environment based,2,
,,
factors define,2,
,,
through heat,2,
,,
maps aggregate,2,
,,
averages worst-case,2,
,,
worst-case scenarios,2,
,,
scenarios maximum,2,
,,
best-case scenarios,2,
,,
scenarios minimum,2,
,,
minimum roll,2,
,,
assessed organization,2,
,,
organization objective,2,
,,
objective product,2,
,,
assessments define,2,
,,
design effectiveness,2,
,,
control evaluation,2,
,,
monitoring measure,2,
,,
track key,2,
,,
key indicators,2,
,,
risks kris,2,
,,
kris controls,2,
,,
controls kcis,2,
,,
performance kpis,2,
,,
kpis set,2,
,,
send alerts,2,
,,
any breach,2,
,,
findings stemming,2,
,,
tests recommend,2,
,,
recommend action,2,
,,
process monitor,2,
,,
implemented actions,2,
,,
closure monitoring,2,
,,
reporting access,2,
,,
access real-time,2,
,,
organization through,2,
,,
through role-based,2,
,,
view risks,2,
,,
organization product,2,
,,
product process,2,
,,
risk category,2,
,,
category slice,2,
,,
using easy,2,
,,
easy filters,2,
,,
heat map,2,
,,
map based,2,
,,
controls gain,2,
,,
through advanced,2,
,,
advanced visualization,2,
,,
home page,2,
,,
page based,2,
,,
specific analysis,2,
,,
analysis needs,2,
,,
risk managers,2,
,,
business decisions,2,
,,
repository define,2,
,,
manage operational,2,
,,
basel accords,2,
,,
organization define,2,
,,
loss data,2,
,,
enables enterprises,2,
,,
provides flexible,2,
,,
recovery planning,2,
,,
emergency mass,2,
,,
practitioners highly,2,
,,
metricstream?™s grc,2,
,,
grc library,2,
,,
configuration management,2,
,,
identify critical,2,
,,
data explorer,2,
,,
geographies business,2,
,,
planning create,2,
,,
gantt charts,2,
,,
plan exercises,2,
,,
during crisis,2,
,,
monitor risk,2,
,,
profiles control,2,
,,
control ownership,2,
,,
real-time graphical,2,
,,
before during,2,
,,
management manage,2,
,,
assessments plan,2,
,,
empowers organizations,2,
,,
allows organizations,2,
,,
features centralized,2,
,,
centralized asset,2,
,,
entities along,2,
,,
analysis assess,2,
,,
using simple,2,
,,
monitoring generate,2,
,,
executive dashboards,2,
,,
data browser,2,
,,
management workflows,2,
,,
central repository,2,
,,
provides top-level,2,
,,
officers highly,2,
,,
design create,2,
,,
hierarchy including,2,
,,
including processes,2,
,,
assets risks,2,
,,
ucf common,2,
,,
common controls,2,
,,
controls hub,2,
,,
integration between,2,
,,
predefined templates,2,
,,
keep investigation,2,
,,
grc intelligence,2,
,,
real-time reports,2,
,,
metricstream threat,2,
,,
identifying prioritizing,2,
,,
process workflow,2,
,,
threat alerts,2,
,,
generate real-time,2,
,,
audit review,2,
,,
issue resolution,2,
,,
metricstream internal,2,
,,
rich operational,2,
,,
audit requirements,2,
,,
features audit,2,
,,
auditable entities,2,
,,
reports enable,2,
,,
audit planning,2,
,,
allow multiple,2,
,,
audit resource,2,
,,
appropriate personnel,2,
,,
pre-defined formats,2,
,,
work papers,2,
,,
attach supporting,2,
,,
management identify,2,
,,
audit reports,2,
,,
app supports,2,
,,
anytime compliance,2,
,,
compliance insights,2,
,,
processes risks,2,
,,
testing control,2,
,,
control owners,2,
,,
select control,2,
,,
control samples,2,
,,
management teams,2,
,,
internal control,2,
,,
document control,2,
,,
control deficiencies,2,
,,
issues mark,2,
,,
respective owners,2,
,,
owners create,2,
,,
remediation action,2,
,,
approval accelerate,2,
,,
workflows notifications,2,
,,
self-assessment plans,2,
,,
evaluation plans,2,
,,
key control,2,
,,
provides centralized,2,
,,
centralized policy,2,
,,
policy attestations,2,
,,
real-time tracking,2,
,,
management lifecycle,2,
,,
easy access,2,
,,
discovery search,2,
,,
trigger automated,2,
,,
entire policy,2,
,,
policy document,2,
,,
user group,2,
,,
leverage powerful,2,
,,
app simplifies,2,
,,
regulations across,2,
,,
helps ensure,2,
,,
through intuitive,2,
,,
app's multi-dimensional,2,
,,
multi-dimensional organization,2,
,,
organization structure,2,
,,
features regulatory,2,
,,
automated notifications,2,
,,
metrics gain,2,
,,
leverage variety,2,
,,
publicly available,2,
,,
management tasks,2,
,,
conduct surveys,2,
,,
investigative tasks,2,
,,
are verified,2,
,,
metrics provides,2,
,,
enable quick,2,
,,
data reporting,2,
,,
survey approval,2,
,,
contextual information,2,
,,
are identified,2,
,,
responsible department,2,
,,
generate reports,2,
,,
capa activities,2,
,,
repeat non-conformances,2,
,,
efficient process,2,
,,
information exchange,2,
,,
supports multiple,2,
,,
audit execution,2,
,,
information including,2,
,,
parties access,2,
,,
during onboarding,2,
,,
each product,2,
,,
parties are,2,
,,
instantly determines,2,
,,
particular service,2,
,,
weeks months,2,
,,
thus ensuring,2,
,,
compliance pass,2,
,,
on-boarding processes,2,
,,
pass offers,2,
,,
suitability appropriateness,2,
,,
assess whether,2,
,,
offers continuous,2,
,,
changes thus,2,
,,
financial supervisory,2,
,,
offline onboarding,2,
,,
cyber fraud,2,
,,
banking ??2,,
,,
anytime anywhere,2,
,,
mobile banking,2,
,,
internet banking,2,
,,
bank?™s entire,2,
,,
hefty fines,2,
,,
swift fraud,2,
,,
fraud traditional,2,
,,
banks need,2,
,,
anti-fraud solution,2,
,,
suspicious before,2,
,,
before any,2,
,,
accurate dynamic,2,
,,
netguardians machine,2,
,,
learning risk,2,
,,
destination transactions,2,
,,
suspicious counter-parties,2,
,,
browser-related inconsistencies,2,
,,
behaviors trigger,2,
,,
minimum maintaining,2,
,,
maintaining trust,2,
,,
human processing,2,
,,
netguardians enterprise,2,
,,
uses big,2,
,,
automatically correlates,2,
,,
systems channels,2,
,,
while advanced,2,
,,
analytics trigger,2,
,,
trigger meaningful,2,
,,
single-view dashboards,2,
,,
using behavior,2,
,,
collusion indicating,2,
,,
indicating four-eyes,2,
,,
four-eyes breach,2,
,,
transactions during,2,
,,
during absences,2,
